"event_id","disease","serotype","lat","lon","locality","country","region","location","observation_date","report_date","display_date","species","diagnosis_source","humans_affected","humans_deaths"
311595,"Influenza - Avian","H5N1 HPAI",51.739,4.592,"Strijen","Netherlands","Europe","Strijen, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Buzzard","OIE",,
311594,"Influenza - Avian","H5N1 HPAI",51.819,4.696,"Dordrecht","Netherlands","Europe","Dordrecht, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311593,"Influenza - Avian","H5N1 HPAI",52.619,4.77,"Alkmaar","Netherlands","Europe","Alkmaar, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
311592,"Influenza - Avian","H5N1 HPAI",52.46,5.12,"Marken","Netherlands","Europe","Marken, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Barnacle Goose:Branta leucopsis(Anatidae) / Wild,Great blue heron","OIE",,
311591,"Influenza - Avian","H5N1 HPAI",52.367,5.27,"Almere","Netherlands","Europe","Almere, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311590,"Influenza - Avian","H5N1 HPAI",52.01,4.45,"Pijnacker","Netherlands","Europe","Pijnacker, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311589,"Influenza - Avian","H5N1 HPAI",52.344,5.143,"Almere","Netherlands","Europe","Almere, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311588,"Influenza - Avian","H5N1 HPAI",52.269,4.9799,"Abcoude","Netherlands","Europe","Abcoude, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311587,"Influenza - Avian","H5N1 HPAI",52.0551,4.41,"Zoetermeer","Netherlands","Europe","Zoetermeer, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Canada Goose:Branta canadensis(Anatidae)","OIE",,
311586,"Influenza - Avian","H5N1 HPAI",51.979,5.752,"Heelsum","Netherlands","Europe","Heelsum, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311585,"Influenza - Avian","H5N1 HPAI",52.352,5.159,"Almere","Netherlands","Europe","Almere, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311584,"Influenza - Avian","H5N1 HPAI",52.458,5.104,"Marken","Netherlands","Europe","Marken, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Common Kestrel:Falco tinnunculus(Falconidae)","OIE",,
311583,"Influenza - Avian","H5N1 HPAI",52.31,5.0426,"Weesp","Netherlands","Europe","Weesp, Netherlands, Europe","2022-01-13","2022-01-14","2022-01-13","Wild,Lesser Black-backed Gull:Larus fuscus(Laridae)","OIE",,
311582,"Influenza - Avian","H5N1 HPAI",52.31,5.617,"Ermelo","Netherlands","Europe","Ermelo, Netherlands, Europe","2022-01-13","2022-01-14","2022-01-13","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311581,"Influenza - Avian","H5N1 HPAI",52.29,5.28,"Huizen","Netherlands","Europe","Huizen, Netherlands, Europe","2022-01-13","2022-01-14","2022-01-13","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311580,"Influenza - Avian","H5N1 HPAI",51.4809,4.0467,"Yerseke","Netherlands","Europe","Yerseke, Netherlands, Europe","2022-01-14","2022-01-14","2022-01-14","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311579,"Influenza - Avian","H5N1 HPAI",52.24,5.3,"Eemnes","Netherlands","Europe","Eemnes, Netherlands, Europe","2022-01-11","2022-01-14","2022-01-11","Wild,Goose / Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311578,"Influenza - Avian","H5N1 HPAI",52.38,5.01,"Amsterdam","Netherlands","Europe","Amsterdam, Netherlands, Europe","2022-01-11","2022-01-14","2022-01-11","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311577,"Influenza - Avian","H5N1 HPAI",52.2356,5.1139,"Kortenhoef","Netherlands","Europe","Kortenhoef, Netherlands, Europe","2022-01-11","2022-01-14","2022-01-11","Wild,Greater White-fronted Goose (Anser albifrons)","OIE",,
311576,"Influenza - Avian","H5N1 HPAI",52.33,5.1,"Muiderberg","Netherlands","Europe","Muiderberg, Netherlands, Europe","2022-01-12","2022-01-14","2022-01-12","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311575,"Influenza - Avian","H5N1 HPAI",53.1632,6,"add","Netherlands","Europe","add, Netherlands, Europe","2022-01-13","2022-01-14","2022-01-13","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311574,"Influenza - Avian","H5N1 HPAI",52.45,5.41,"Lelystad","Netherlands","Europe","Lelystad, Netherlands, Europe","2022-01-10","2022-01-14","2022-01-10","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311573,"Influenza - Avian","H5N1 HPAI",50.858,5.7,"Maastricht","Netherlands","Europe","Maastricht, Netherlands, Europe","2022-01-13","2022-01-14","2022-01-13","Wild,Mute Swan:Cygnus olor(Anatidae) / Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311572,"Influenza - Avian","H5N1 HPAI",53.16165,6.002,"add","Netherlands","Europe","add, Netherlands, Europe","2022-01-13","2022-01-14","2022-01-13","Wild,Barnacle Goose:Branta leucopsis(Anatidae) / Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311571,"Influenza - Avian","H5N1 HPAI",53.1,6.0915,"Drachten","Netherlands","Europe","Drachten, Netherlands, Europe","2022-01-13","2022-01-14","2022-01-13","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
310949,"Influenza - Avian","H5N1 HPAI",52,4.666667,"Oostvoorne","Netherlands","Europe","Oostvoorne, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
310811,"Influenza - Avian","H5N1 HPAI",52.34,5.15,"Almere","Netherlands","Europe","Almere, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
310810,"Influenza - Avian","H5N1 HPAI",52.0595,5.05,"Utrecht","Netherlands","Europe","Utrecht, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310809,"Influenza - Avian","H5N1 HPAI",52.6418,5.14,"Wijdenes","Netherlands","Europe","Wijdenes, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
310808,"Influenza - Avian","H5N1 HPAI",52.15,6.21,"Zutphen","Netherlands","Europe","Zutphen, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Herring Gull:Larus argentatus(Laridae)","OIE",,
310807,"Influenza - Avian","H5N1 HPAI",51.8,4.24,"Zuidland","Netherlands","Europe","Zuidland, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Buzzard","OIE",,
310806,"Influenza - Avian","H5N1 HPAI",53.2778,5.6106,"St. Jacobiparochi","Netherlands","Europe","St. Jacobiparochi, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Owl","OIE",,
310805,"Influenza - Avian","H5N1 HPAI",51.82,3.93,"Ouddorp","Netherlands","Europe","Ouddorp, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Buzzard","OIE",,
310804,"Influenza - Avian","H5N1 HPAI",51.27,3.9703,"Axel","Netherlands","Europe","Axel, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Buzzard","OIE",,
310803,"Influenza - Avian","H5N1 HPAI",52.64,5.124,"Schellinkhout","Netherlands","Europe","Schellinkhout, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
310802,"Influenza - Avian","H5N1 HPAI",52.04,4.444,"Pijnacker","Netherlands","Europe","Pijnacker, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Canada Goose:Branta canadensis(Anatidae)","OIE",,
310801,"Influenza - Avian","H5N1 HPAI",51.9548,4.6659,"Ouderkerk aan den IJssel","Netherlands","Europe","Ouderkerk aan den IJssel, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Black headed gull (Chroicocephalus ridibundus)","OIE",,
310789,"Influenza - Avian","H5N1 HPAI",51.4834,3.98,"Kapelle","Netherlands","Europe","Kapelle, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
310788,"Influenza - Avian","H5N1 HPAI",52.08,5.05,"Utrecht","Netherlands","Europe","Utrecht, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310787,"Influenza - Avian","H5N1 HPAI",53.161901,6.002413,"add","Netherlands","Europe","add, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Mallard:Anas platyrhynchos(Anatidae)","OIE",,
310786,"Influenza - Avian","H5N1 HPAI",52.49,4.74,"Assendelft","Netherlands","Europe","Assendelft, Netherlands, Europe","2022-01-07","2022-01-10","2022-01-07","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314373,"Influenza - Avian","H5N1 HPAI",39.131874,-9.2857,"A Dos Cunhados","Portugal","Europe","A Dos Cunhados, Portugal, Europe","2022-02-19","2022-02-23","2022-02-19","Domestic,Unspecified bird","OIE",,
314103,"Influenza - Avian","H5N1 HPAI",37.620824,-7.620824,"M?rtola","Portugal","Europe","M?rtola, Portugal, Europe","2022-02-17","2022-02-21","2022-02-17","Domestic,Chicken","OIE",,
314068,"Influenza - Avian","H5N1 HPAI",39.128166,-9.286183,"A Dos Cunhados","Portugal","Europe","A Dos Cunhados, Portugal, Europe","2022-02-14","2022-02-17","2022-02-14","Domestic,Duck","OIE",,
313411,"Influenza - Avian","H5N1 HPAI",39.138111,-9.306278,"A Dos Cunhados","Portugal","Europe","A Dos Cunhados, Portugal, Europe","2022-02-10","2022-02-11","2022-02-10","Domestic,Chicken","OIE",,
313197,"Influenza - Avian","H5N1 HPAI",39.140375,-9.305293,"A Dos Cunhados","Portugal","Europe","A Dos Cunhados, Portugal, Europe","2022-02-08","2022-02-10","2022-02-08","Domestic,Unspecified bird","OIE",,
312797,"Influenza - Avian","H5N1 HPAI",39.140842,-9.296611,"A Dos Cunhados","Portugal","Europe","A Dos Cunhados, Portugal, Europe","2022-02-04","2022-02-06","2022-02-04","Domestic,Unspecified bird","OIE",,
312084,"Influenza - Avian","H5N1 HPAI",39.35,-9.33,"Baleal beach","Portugal","Europe","Baleal beach, Portugal, Europe","2022-01-10","2022-01-25","2022-01-10","Wild,Yellow-legged Gull ","OIE",,
311805,"Influenza - Avian","H5N1 HPAI",38.07978,-8.78044,"LAGOA DE SANTO ANDRE","Portugal","Europe","LAGOA DE SANTO ANDRE, Portugal, Europe","2022-01-15","2022-01-19","2022-01-15","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
311756,"Influenza - Avian","H5N1 HPAI",39.44223,-8.312721,"Santa Margarida Da Coutada","Portugal","Europe","Santa Margarida Da Coutada, Portugal, Europe","2022-01-13","2022-01-18","2022-01-13","Domestic,Unspecified bird","OIE",,
311342,"Influenza - Avian","H5N1 HPAI",39.457489,-8.431465,"Vila Nova Da Barquinha","Portugal","Europe","Vila Nova Da Barquinha, Portugal, Europe","2022-01-10","2022-01-14","2022-01-10","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
310574,"Influenza - Avian","H5N1 HPAI",38.028361,-8.696194,"Santiago Do Cac?m","Portugal","Europe","Santiago Do Cac?m, Portugal, Europe","2022-01-01","2022-01-04","2022-01-01","Domestic,Unspecified bird","OIE",,
313504,"Influenza - Avian","H5N1 HPAI",44.640107,27.636777,"TANDAREI","Romania","Europe","TANDAREI, Romania, Europe","2022-02-10","2022-02-14","2022-02-10","Domestic,Unspecified bird","OIE",,
313503,"Influenza - Avian","H5N1 HPAI",46.737216,23.356867,"SOMESUL RECE","Romania","Europe","SOMESUL RECE, Romania, Europe","2022-02-10","2022-02-14","2022-02-10","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
313266,"Influenza - Avian","H5N1 HPAI",46.9313,26.3442,"PIATRA NEAMT","Romania","Europe","PIATRA NEAMT, Romania, Europe","2022-02-07","2022-02-11","2022-02-07","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
313265,"Influenza - Avian","H5N1 HPAI",44.606272,27.327048,"AMARA","Romania","Europe","AMARA, Romania, Europe","2022-02-09","2022-02-11","2022-02-09","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
312873,"Influenza - Avian","H5N1 HPAI",46.735928,23.356883,"somesu rece","Romania","Europe","somesu rece, Romania, Europe","2022-02-03","2022-02-08","2022-02-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312465,"Influenza - Avian","H5N1 HPAI",46.9312,26.3431,"BATCA DOAMNEI","Romania","Europe","BATCA DOAMNEI, Romania, Europe","2022-01-31","2022-02-02","2022-01-31","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310766,"Influenza - Avian","H5N1 HPAI",45.222801,28.597688,"parches","Romania","Europe","parches, Romania, Europe","2022-01-06","2022-01-10","2022-01-06","Wild,Mallard:Anas platyrhynchos(Anatidae)","OIE",,
312235,"Influenza - Avian","H5N1 HPAI",46.4435,15.7896,"Star?e","Slovenia","Europe","Star?e, Slovenia, Europe","2022-01-13","2022-01-28","2022-01-13","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312234,"Influenza - Avian","H5N1 HPAI",45.9278,14.6776,"Bostanj pond","Slovenia","Europe","Bostanj pond, Slovenia, Europe","2022-01-18","2022-01-28","2022-01-18","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312233,"Influenza - Avian","H5N1 HPAI",45.9133,14.6846,"Radensko polje","Slovenia","Europe","Radensko polje, Slovenia, Europe","2022-01-15","2022-01-28","2022-01-15","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312232,"Influenza - Avian","H5N1 HPAI",45.8764,15.3352,"Skocjan","Slovenia","Europe","Skocjan, Slovenia, Europe","2022-01-18","2022-01-28","2022-01-18","Wild,Mute Swan:Cygnus olor(Anatidae) / Wild,Grey Heron:Ardea cinerea(Ardeidae)","OIE",,
312231,"Influenza - Avian","H5N1 HPAI",46.4435,15.7896,"Starse","Slovenia","Europe","Starse, Slovenia, Europe","2022-01-20","2022-01-27","2022-01-20","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311802,"Influenza - Avian","H5N1 HPAI",46.358,15.6814,"Sestrsko lake","Slovenia","Europe","Sestrsko lake, Slovenia, Europe","2022-01-08","2022-01-19","2022-01-08","Wild,Goose / Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311801,"Influenza - Avian","H5N1 HPAI",46.4442,15.7928,"Starse","Slovenia","Europe","Starse, Slovenia, Europe","2022-01-07","2022-01-19","2022-01-07","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311800,"Influenza - Avian","H5N1 HPAI",46.5518,15.6578,"Maribor","Slovenia","Europe","Maribor, Slovenia, Europe","2022-01-09","2022-01-19","2022-01-09","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311799,"Influenza - Avian","H5N1 HPAI",46.5507,15.6661,"Maribor","Slovenia","Europe","Maribor, Slovenia, Europe","2022-01-09","2022-01-19","2022-01-09","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311798,"Influenza - Avian","H5N1 HPAI",46.4116,15.8875,"Ptuj","Slovenia","Europe","Ptuj, Slovenia, Europe","2022-01-10","2022-01-19","2022-01-10","Wild,Yellow-legged Gull ","OIE",,
311797,"Influenza - Avian","H5N1 HPAI",45.9033,15.2977,"?kocjan","Slovenia","Europe","?kocjan, Slovenia, Europe","2022-01-12","2022-01-19","2022-01-12","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311796,"Influenza - Avian","H5N1 HPAI",46.5505,15.6658,"Maribor","Slovenia","Europe","Maribor, Slovenia, Europe","2022-01-08","2022-01-19","2022-01-08","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311795,"Influenza - Avian","H5N1 HPAI",46.3789,15.6732,"Pragersko ponds","Slovenia","Europe","Pragersko ponds, Slovenia, Europe","2022-01-10","2022-01-19","2022-01-10","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311794,"Influenza - Avian","H5N1 HPAI",46.4435,15.7896,"Zlatoli je","Slovenia","Europe","Zlatoli je, Slovenia, Europe","2022-01-11","2022-01-19","2022-01-11","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311793,"Influenza - Avian","H5N1 HPAI",46.4419,15.7822,"Zlatolicje","Slovenia","Europe","Zlatolicje, Slovenia, Europe","2022-01-08","2022-01-19","2022-01-08","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311792,"Influenza - Avian","H5N1 HPAI",46.5537,15.6766,"Melje, left side of river Drava","Slovenia","Europe","Melje, left side of river Drava, Slovenia, Europe","2022-01-08","2022-01-19","2022-01-08","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311791,"Influenza - Avian","H5N1 HPAI",46.3632,15.6789,"Sestrsko lake","Slovenia","Europe","Sestrsko lake, Slovenia, Europe","2022-01-05","2022-01-19","2022-01-05","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311790,"Influenza - Avian","H5N1 HPAI",46.5502,15.6629,"Maribor","Slovenia","Europe","Maribor, Slovenia, Europe","2022-01-05","2022-01-19","2022-01-05","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311789,"Influenza - Avian","H5N1 HPAI",46.5544,15.6782,"Melje, right side of the river Drava","Slovenia","Europe","Melje, right side of the river Drava, Slovenia, Europe","2022-01-08","2022-01-19","2022-01-08","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310960,"Influenza - Avian","H5N1 HPAI",46.3817,15.6695,"Pragersko","Slovenia","Europe","Pragersko, Slovenia, Europe","2022-01-01","2022-01-11","2022-01-01","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310958,"Influenza - Avian","H5N1 HPAI",45.864,15.4913,"Veliko Mra?evo","Slovenia","Europe","Veliko Mra?evo, Slovenia, Europe","2022-01-01","2022-01-11","2022-01-01","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310957,"Influenza - Avian","H5N1 HPAI",46.5546,15.6754,"Melje","Slovenia","Europe","Melje, Slovenia, Europe","2022-01-03","2022-01-11","2022-01-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310956,"Influenza - Avian","H5N1 HPAI",46.3848,15.6696,"Pragersko","Slovenia","Europe","Pragersko, Slovenia, Europe","2022-01-01","2022-01-11","2022-01-01","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310955,"Influenza - Avian","H5N1 HPAI",46.5519,15.666,"Maribor","Slovenia","Europe","Maribor, Slovenia, Europe","2022-01-01","2022-01-11","2022-01-01","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310953,"Influenza - Avian","H5N1 HPAI",46.4435,15.7919,"Star?e","Slovenia","Europe","Star?e, Slovenia, Europe","2022-01-03","2022-01-11","2022-01-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310952,"Influenza - Avian","H5N1 HPAI",46.552,15.6518,"Lent","Slovenia","Europe","Lent, Slovenia, Europe","2022-01-03","2022-01-11","2022-01-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
313278,"Influenza - Avian","H5N1 HPAI",15.815,108.289,"Que Xuan 1","Viet Nam","Asia","Que Xuan 1, Viet Nam, Asia","2022-01-30","2022-02-12","2022-01-30","Domestic,Unspecified bird","OIE",,
313277,"Influenza - Avian","H5N1 HPAI",21.157,105.403,"Thuy An","Viet Nam","Asia","Thuy An, Viet Nam, Asia","2022-02-07","2022-02-12","2022-02-07","Domestic,Unspecified bird","OIE",,
313276,"Influenza - Avian","H5N1 HPAI",17.19,106.736,"Phu Thuy","Viet Nam","Asia","Phu Thuy, Viet Nam, Asia","2022-01-31","2022-02-12","2022-01-31","Domestic,Unspecified bird","OIE",,
313274,"Influenza - Avian","H5N1 HPAI",15.74,108.309,"Que My","Viet Nam","Asia","Que My, Viet Nam, Asia","2022-01-28","2022-02-12","2022-01-28","Domestic,Unspecified bird","OIE",,
313285,"Influenza - Avian","H5N6 HPAI",32.01,119.458,"Zhenjiang, Jiangsu Province","China","Asia","Zhenjiang, Jiangsu Province, China, Asia","2022-01-15","2022-02-14","2022-01-15",,"WHO",1,
313284,"Influenza - Avian","H5N6 HPAI",23.983,106.707,"Baise, Guangxi Province","China","Asia","Baise, Guangxi Province, China, Asia","2022-01-12","2022-02-14","2022-01-12",,"WHO",1,
313281,"Influenza - Avian","H9N2 LPAI",32.539,117.897,"Chuzhou, Anhui","China","Asia","Chuzhou, Anhui, China, Asia","2022-01-03","2022-02-15","2022-01-03",,"WHO",1,
313280,"Influenza - Avian","H9N2 LPAI",33.984,117.284,"Suzhou, Anhui","China","Asia","Suzhou, Anhui, China, Asia","2022-01-18","2022-02-15","2022-01-18",,"WHO",1,
311978,"Influenza - Avian","H5N6 HPAI",29.930598,119.500334,"Hangzhou","China","Asia","Hangzhou, China, Asia","2022-01-06","2022-01-14","2022-01-06",,"National authorities",1,
311977,"Influenza - Avian","H5N6 HPAI",31.546246,106.066837,"Langzhong City","China","Asia","Langzhong City, China, Asia","2022-01-03","2022-01-14","2022-01-03",,"National authorities",1,
314379,"Influenza - Avian","H5N1 HPAI",52.48,13.47,"Berlin","Germany","Europe","Berlin, Germany, Europe","2022-02-17","2022-02-23","2022-02-17","Wild,Laridae (unidentified):Laridae (incognita)(Laridae) / Wild,Swan","OIE",,
314378,"Influenza - Avian","H5N1 HPAI",53.392,7.5603,"Gro?efehn","Germany","Europe","Gro?efehn, Germany, Europe","2022-02-18","2022-02-23","2022-02-18","Wild,Accipitridae (Accipitridae)","OIE",,
314377,"Influenza - Avian","H5N1 HPAI",53.423938,10.32497,"Drage","Germany","Europe","Drage, Germany, Europe","2022-02-10","2022-02-23","2022-02-10","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314376,"Influenza - Avian","H5N1 HPAI",53.483,7.0641,"Krummh?rn","Germany","Europe","Krummh?rn, Germany, Europe","2022-02-18","2022-02-23","2022-02-18","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314375,"Influenza - Avian","H5N1 HPAI",53.594,7.202,"Norden","Germany","Europe","Norden, Germany, Europe","2022-02-18","2022-02-23","2022-02-18","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314374,"Influenza - Avian","H5N1 HPAI",53.2741,7.57718,"Holtland","Germany","Europe","Holtland, Germany, Europe","2022-02-22","2022-02-23","2022-02-22","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314342,"Influenza - Avian","H5N1 HPAI",53.9,9.1,"Brunsb?ttel","Germany","Europe","Brunsb?ttel, Germany, Europe","2022-02-11","2022-02-21","2022-02-11","Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae) / Wild,Crow","OIE",,
314338,"Influenza - Avian","H5N1 HPAI",53.4,10.57,"Buchhorst","Germany","Europe","Buchhorst, Germany, Europe","2022-02-14","2022-02-22","2022-02-14","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314337,"Influenza - Avian","H5N1 HPAI",54.31,10.64,"Hohwacht (Ostsee)","Germany","Europe","Hohwacht (Ostsee), Germany, Europe","2022-02-07","2022-02-22","2022-02-07","Wild,Swan","OIE",,
314336,"Influenza - Avian","H5N1 HPAI",53.81595,9.517,"S?derau","Germany","Europe","S?derau, Germany, Europe","2022-02-15","2022-02-22","2022-02-15","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314335,"Influenza - Avian","H5N1 HPAI",53.865081,9.32286,"Brokdorf","Germany","Europe","Brokdorf, Germany, Europe","2022-02-17","2022-02-22","2022-02-17","Wild,Crow","OIE",,
314334,"Influenza - Avian","H5N1 HPAI",54.592,8.90253,"Reu?enk?ge","Germany","Europe","Reu?enk?ge, Germany, Europe","2022-02-17","2022-02-22","2022-02-17","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314333,"Influenza - Avian","H5N1 HPAI",51.22,6.77,"D?sseldorf","Germany","Europe","D?sseldorf, Germany, Europe","2022-02-16","2022-02-22","2022-02-16","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314332,"Influenza - Avian","H5N1 HPAI",51.557,6.719,"Dinslaken","Germany","Europe","Dinslaken, Germany, Europe","2022-02-17","2022-02-22","2022-02-17","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314331,"Influenza - Avian","H5N1 HPAI",51.95,7.212,"Coesfeld","Germany","Europe","Coesfeld, Germany, Europe","2022-02-09","2022-02-22","2022-02-09","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314330,"Influenza - Avian","H5N1 HPAI",51.301,6.593,"Krefeld","Germany","Europe","Krefeld, Germany, Europe","2022-02-09","2022-02-22","2022-02-09","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314329,"Influenza - Avian","H5N1 HPAI",51.25,6.72,"D?sseldorf","Germany","Europe","D?sseldorf, Germany, Europe","2022-02-09","2022-02-22","2022-02-09","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae) / Wild,Accipitridae (Accipitridae)","OIE",,
314328,"Influenza - Avian","H5N1 HPAI",51.171,8.891,"V?hl","Germany","Europe","V?hl, Germany, Europe","2022-02-08","2022-02-22","2022-02-08","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314327,"Influenza - Avian","H5N1 HPAI",50.37,8.859,"Echzell","Germany","Europe","Echzell, Germany, Europe","2022-02-09","2022-02-22","2022-02-09","Wild,Accipitridae (Accipitridae)","OIE",,
314326,"Influenza - Avian","H5N1 HPAI",50.3,8.743,"W?llstadt","Germany","Europe","W?llstadt, Germany, Europe","2022-02-10","2022-02-22","2022-02-10","Wild,Egret","OIE",,
314325,"Influenza - Avian","H5N1 HPAI",50.56,8.61,"Wetzlar","Germany","Europe","Wetzlar, Germany, Europe","2022-02-17","2022-02-22","2022-02-17","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314324,"Influenza - Avian","H5N1 HPAI",50.11,8.752,"Offenbach am Main","Germany","Europe","Offenbach am Main, Germany, Europe","2022-02-15","2022-02-22","2022-02-15","Wild,Swan","OIE",,
314323,"Influenza - Avian","H5N1 HPAI",50.49,9.12,"Schotten","Germany","Europe","Schotten, Germany, Europe","2022-01-22","2022-02-22","2022-01-22","Wild,Accipitridae (Accipitridae)","OIE",,
